Temp,Press
329,100046
329,100052
329,100049
329,100043
329,100052
329,100046
329,100047
329,100046
329,100047
329,100052
329,100049
329,100049
329,100043
329,100046
329,100054
329,100046
329,100043
329,100054
329,100043
329,100045
329,100051
329,100051
329,100051
329,100055
329,100045
329,100048
329,100048
329,100042
329,100048
329,100043
329,100046
329,100046
329,100046
329,100049
329,100046
329,100049
329,100046
329,100043
329,100043
330,100052
330,100051
330,100043
330,100044
330,100040
330,100049
330,100041
330,100043
330,100055
330,100060
330,100054
330,100055
330,100044
330,100055
330,100055
330,100052
330,100048
330,100055
330,100052
330,100052
330,100052
330,100055
330,100055
330,100055
330,100043
330,100049
330,100052
330,100049
330,100049
330,100049
330,100049
330,100040
330,100043
330,100043
330,100049
330,100046
330,100051
330,100037
330,100043
330,100045
330,100048
330,100048
330,100048
330,100047
330,100050
330,100048
330,100049
330,100048
330,100045
330,100049
330,100055
330,100052
330,100055
330,100049
330,100049
330,100049
330,100052
330,100053
330,100050
330,100049
330,100052
331,100053
330,100046
330,100052
331,100053
331,100051
331,100050
331,100050
331,100053
330,100047
330,100050
331,100051
331,100050
331,100044
331,100047
331,100051
331,100045
331,100045
331,100046
331,100049
331,100052
331,100051
331,100049
331,100049
331,100049
331,100046
331,100052
331,100055
331,100049
331,100049
331,100052
331,100046
331,100049
331,100049
331,100049
331,100053
331,100053
331,100047
331,100044
331,100050
331,100050
331,100050
331,100041
331,100050
331,100051
331,100048
331,100047
331,100055
331,100054
331,100048
331,100054
331,100051
331,100057
331,100054
331,100054
331,100052
331,100051
331,100048
331,100052
331,100051
331,100049
331,100052
331,100048
331,100049
331,100048
331,100055
331,100049
331,100052
331,100049
331,100049
331,100049
331,100049
332,100050
331,100049
332,100050
332,100047
332,100047
332,100048
332,100044
332,100050
332,100042
332,100054
332,100048
332,100042
332,100049
332,100049
332,100046
332,100049
332,100043
332,100048
332,100046
332,100049
332,100046
332,100043
332,100052
332,100049
332,100052
332,100056
332,100046
332,100046
332,100050
332,100040
332,100044
332,100043
332,100043
332,100046
332,100044
332,100047
332,100050
332,100058
332,100055
332,100047
332,100049
332,100044
332,100055
332,100042
332,100055
332,100049
332,100049
332,100055
332,100049
332,100049
332,100049
332,100049
332,100055
332,100052
332,100043
332,100050
332,100052
332,100049
332,100050
332,100047
332,100043
332,100053
332,100053
332,100053
332,100050
332,100047
332,100050
332,100047
333,100048
332,100050
332,100047
333,100054
332,100044
332,100044
333,100046
333,100049
333,100048
333,100052
333,100049
333,100049
333,100052
333,100046
333,100046
333,100045
333,100046
333,100049
333,100043
333,100049
333,100049
333,100053
333,100053
333,100046
333,100043
333,100047
333,100047
333,100057
333,100051
333,100050
333,100051
333,100044
333,100045
333,100052
333,100048
333,100046
333,100051
333,100049
333,100052
333,100049
333,100061
333,100055
333,100046
333,100049
333,100049
333,100052
333,100046
333,100049
333,100049
333,100049
333,100049
333,100046
333,100049
333,100049
333,100046
333,100049
333,100050
333,100047
333,100049
333,100051
333,100051
333,100047
333,100054
333,100051
333,100054
333,100045
333,100045
334,100046
333,100048
334,100043
333,100045
334,100046
334,100046
334,100049
333,100045
334,100052
334,100046
334,100049
334,100046
334,100046
334,100046
334,100046
334,100049
334,100046
334,100046
334,100046
334,100046
334,100050
334,100049
334,100044
334,100050
334,100045
334,100044
334,100041
334,100037
334,100044
334,100044
334,100045
334,100045
334,100039
334,100046
334,100052
334,100049
334,100046
334,100046
334,100049
334,100046
334,100049
334,100049
334,100046
334,100043
334,100046
334,100046
334,100050
334,100047
334,100046
334,100047
334,100044
334,100047
334,100047
334,100043
334,100044
334,100047
334,100047
334,100053
334,100044
334,100041
334,100045
334,100047
334,100048
334,100047
334,100041
334,100044
335,100048
334,100048
334,100044
334,100048
334,100036
334,100051
334,100048
335,100052
335,100052
335,100052
334,100045
334,100045
335,100049
335,100049
335,100049
335,100046
335,100046
335,100043
335,100046
335,100047
335,100046
335,100050
335,100047
335,100044
335,100047
335,100044
335,100053
335,100044
335,100047
335,100054
335,100044
335,100048
335,100048
335,100044
335,100045
335,100048
335,100048
335,100045
335,100048
335,100045
335,100045
335,100054
335,100052
335,100056
335,100046
335,100049
335,100043
335,100049
335,100049
335,100049
335,100052
335,100046
335,100043
335,100052
335,100047
335,100053
335,100050
335,100050
335,100050
335,100044
335,100047
335,100054
335,100047
335,100053
335,100050
335,100058
335,100048
335,100050
335,100051
335,100051
335,100044
335,100055
335,100055
336,100055
336,100052
335,100052
336,100052
336,100049
336,100052
336,100049
336,100049
336,100046
336,100052
336,100052
336,100049
336,100052
336,100056
336,100052
336,100049
336,100049
336,100052
336,100049
336,100046
336,100047
336,100054
336,100047
336,100054
336,100052
336,100044
336,100047
336,100055
336,100045
336,100047
336,100047
336,100052
336,100052
336,100046
336,100059
336,100055
336,100046
336,100049
336,100049
336,100052
336,100049
336,100053
336,100053
336,100049
336,100049
336,100056
336,100050
336,100056
336,100050
336,100050
336,100053
336,100050
336,100050
336,100050
336,100047
336,100054
336,100054
336,100050
336,100051
336,100051
336,100051
336,100054
336,100051
336,100055
336,100052
336,100052
336,100049
336,100046
336,100049
336,100046
337,100055
336,100046
337,100052
337,100043
337,100055
337,100050
336,100046
337,100046
337,100049
337,100052
337,100047
337,100050
337,100044
337,100050
337,100056
337,100058
337,100041
337,100058
337,100055
337,100055
337,100052
337,100052
337,100051
337,100043
337,100055
337,100052
337,100046
337,100052
337,100052
337,100049
337,100049
337,100055
337,100055
337,100055
337,100052
337,100052
337,100049
337,100050
337,100050
337,100053
337,100049
337,100047
337,100050
337,100044
337,100049
337,100050
337,100050
337,100050
337,100051
337,100056
337,100047
337,100058
337,100055
337,100051
337,100055
337,100058
337,100058
337,100047
337,100052
337,100052
337,100052
337,100049
337,100046
337,100052
337,100049
337,100049
337,100046
337,100049
338,100056
337,100056
337,100052
337,100043
338,100052
337,100046
337,100052
338,100049
338,100049
338,100049
338,100050
338,100050
338,100047
338,100050
338,100047
338,100050
338,100050
338,100044
338,100047
338,100050
338,100050
338,100048
338,100051
338,100045
338,100042
338,100049
338,100055
338,100049
338,100045
338,100046
338,100045
338,100052
338,100051
338,100049
338,100052
338,100052
338,100046
338,100049
338,100056
338,100052
338,100059
338,100049
338,100049
338,100052
338,100046
338,100053
338,100050
338,100050
338,100053
338,100058
338,100053
338,100053
338,100050
338,100057
338,100055
338,100054
338,100051
338,100055
338,100051
338,100058
338,100058
338,100052
338,100048
338,100052
338,100055
338,100049
338,100049
338,100049
338,100052
338,100046
338,100052
338,100049
338,100049
338,100049
339,100050
339,100053
339,100050
338,100040
338,100040
339,100047
339,100051
339,100047
339,100054
339,100051
339,100047
339,100047
339,100041
339,100041
339,100038
339,100039
339,100046
339,100039
339,100046
339,100040
339,100039
339,100039
339,100043
339,100037
339,100040
339,100037
339,100037
339,100040
339,100034
339,100037
339,100037
339,100034
339,100031
339,100034
339,100031
339,100034
339,100037
339,100044
339,100037
339,100028
339,100034
339,100024
339,100038
339,100035
339,100044
339,100035
339,100039
339,100042
339,100042
339,100038
339,100038
339,100036
339,100033
339,100039
339,100042
339,100033
339,100037
339,100033
339,100036
339,100036
339,100036
339,100036
339,100033
339,100040
339,100037
339,100034
339,100037
339,100037
339,100034
339,100034
339,100034
339,100040
339,100031
339,100034
339,100034
339,100041
339,100034
339,100035
339,100034
339,100035
339,100038
339,100035
339,100041
339,100041
339,100032
340,100039
339,100035
340,100039
340,100036
340,100039
340,100043
340,100036
340,100042
340,100043
340,100036
340,100037
340,100046
340,100043
340,100034
340,100034
340,100040
340,100037
340,100040
340,100034
340,100037
340,100040
340,100037
340,100040
340,100037
340,100040
340,100034
340,100037
340,100037
340,100037
340,100044
340,100037
340,100037
340,100031
340,100041
340,100035
340,100036
340,100038
340,100036
340,100039
340,100036
340,100037
340,100033
340,100043
340,100036
340,100031
340,100036
340,100041
340,100031
340,100031
340,100038
340,100037
340,100034
340,100044
340,100041
340,100034
340,100038
340,100038
340,100044
340,100032
340,100038
340,100038
340,100035
341,100048
340,100044
341,100045
341,100048
341,100039
340,100042
341,100043
341,100040
341,100042
341,100040
341,100046
341,100046
341,100046
341,100040
341,100043
341,100040
341,100043
341,100040
341,100046
341,100046
341,100037
341,100034
341,100037
341,100040
341,100037
341,100037
341,100034
341,100037
341,100031
341,100039
341,100037
341,100035
341,100038
341,100045
341,100042
341,100042
341,100042
341,100039
341,100045
341,100039
341,100043
341,100039
341,100040
341,100036
341,100039
341,100040
341,100036
341,100040
341,100040
341,100034
341,100037
341,100040
341,100040
341,100033
341,100044
341,100041
341,100034
341,100041
341,100038
341,100041
341,100045
341,100037
341,100039
342,100042
342,100045
342,100042
341,100039
341,100039
342,100039
342,100036
342,100037
342,100033
342,100039
342,100046
342,100046
342,100039
342,100049
342,100043
342,100040
342,100037
342,100040
342,100040
342,100043
342,100031
342,100043
342,100037
342,100034
342,100041
342,100037
342,100037
342,100037
342,100042
342,100043
342,100037
342,100038
342,100043
342,100040
342,100040
342,100036
342,100043
342,100043
342,100040
342,100040
342,100040
342,100043
342,100040
342,100040
342,100043
342,100037
342,100037
342,100040
342,100040
342,100037
342,100043
342,100037
342,100037
342,100037
342,100036
342,100045
342,100042
342,100042
342,100039
342,100039
342,100043
342,100043
342,100043
342,100043
342,100043
342,100039
343,100040
343,100043
343,100037
343,100043
342,100040
343,100043
343,100043
343,100047
343,100041
343,100037
343,100044
343,100047
343,100041
343,100047
343,100041
343,100038
343,100044
343,100041
343,100041
343,100038
343,100048
343,100041
343,100045
343,100039
343,100035
343,100043
343,100036
343,100042
343,100040
343,100043
343,100043
343,100043
343,100047
343,100039
343,100047
343,100040
343,100040
343,100037
343,100044
343,100044
343,100044
343,100040
343,100044
343,100041
343,100050
343,100044
343,100044
343,100046
343,100044
343,100041
343,100045
343,100046
343,100042
343,100042
343,100042
343,100036
343,100046
343,100039
343,100049
343,100043
343,100040
343,100046
343,100049
343,100043
343,100037
343,100037
343,100043
344,100046
344,100043
343,100043
344,100047
344,100046
344,100043
344,100040
344,100043
344,100037
344,100037
344,100043
344,100040
344,100037
344,100041
344,100040
344,100037
344,100044
344,100037
344,100042
344,100044
344,100045
344,100045
344,100038
344,100042
344,100045
344,100042
344,100045
344,100033
344,100037
344,100039
344,100043
344,100043
344,100043
344,100040
344,100037
344,100037
344,100037
344,100037
344,100037
344,100037
344,100040
344,100040
344,100037
344,100037
344,100044
344,100031
344,100038
344,100037
344,100038
344,100041
344,100038
344,100035
344,100042
344,100042
344,100039
344,100036
344,100042
344,100039
344,100040
344,100043
344,100039
344,100036
344,100037
344,100037
344,100039
344,100040
345,100040
344,100040
345,100040
345,100043
344,100037
345,100040
345,100041
345,100034
345,100041
345,100041
345,100041
345,100035
345,100042
345,100040
345,100040
345,100038
345,100041
345,100046
345,100042
345,100046
345,100043
345,100043
345,100043
345,100043
345,100046
345,100043
345,100044
345,100043
345,100040
345,100037
345,100037
345,100040
345,100047
345,100044
345,100047
345,100031
345,100045
345,100034
345,100038
345,100031
345,100039
345,100037
345,100042
345,100039
345,100036
345,100045
345,100042
345,100039
345,100040
345,100033
345,100034
345,100034
345,100037
345,100037
346,100041
345,100037
346,100035
346,100035
346,100032
346,100032
345,100028
346,100029
346,100029
346,100032
346,100026
346,100029
346,100033
346,100027
346,100020
346,100024
346,100021
346,100021
346,100024
346,100021
346,100028
346,100021
346,100021
346,100021
346,100018
346,100022
346,100018
346,100018
346,100025
346,100021
346,100015
346,100018
346,100025
346,100025
346,100028
346,100025
346,100018
346,100025
346,100028
346,100018
346,100025
346,100025
346,100022
346,100022
346,100019
346,100022
346,100025
346,100022
346,100025
346,100028
346,100019
346,100022
346,100022
346,100025
346,100022
346,100019
346,100016
346,100024
346,100031
346,100025
346,100020
346,100024
346,100017
346,100028
346,100021
346,100027
346,100025
346,100025
346,100025
346,100021
346,100025
346,100027
346,100021
346,100024
346,100025
346,100031
346,100024
346,100015
346,100018
346,100022
346,100025
346,100018
346,100015
346,100019
346,100018
346,100015
346,100018
346,100022
346,100025
346,100022
346,100018
346,100015
346,100009
346,100015
346,100015
346,100025
346,100019
346,100019
346,100018
346,100013
346,100009
346,100018
346,100019
346,100022
346,100013
346,100019
346,100015
346,100015
346,100018
346,100015
346,100009
346,100015
346,100015
346,100013
346,100009
346,100010
346,100015
346,100012
346,100013
346,100012
346,100015
346,100009
346,100012
346,100015
346,100010
346,100012
346,100012
346,100012
346,100015
346,100012
346,100012
346,100016
346,100015
346,100012
346,100015
346,100013
347,100016
346,100015
346,100015
346,100012
346,100015
347,100022
347,100019
347,100020
346,100015
347,100017
346,100009
347,100017
346,100015
347,100021
347,100014
347,100027
347,100019
347,100021
347,100018
347,100016
347,100022
346,100009
347,100019
347,100017
347,100017
347,100013
347,100018
347,100013
347,100014
347,100018
347,100021
347,100020
347,100020
347,100024
347,100021
347,100021
347,100021
347,100018
347,100021
347,100020
347,100017
347,100021
347,100021
347,100021
347,100022
347,100025
347,100021
347,100022
347,100018
347,100021
347,100018
347,100021
347,100018
347,100018
347,100018
347,100025
347,100024
347,100015
347,100015
347,100018
347,100019
347,100025
347,100022
347,100015
347,100009
347,100028
347,100018
347,100018
347,100025
347,100022
347,100016
347,100015
347,100024
347,100022
347,100025
347,100018
347,100025
347,100012
347,100022
347,100015
347,100022
347,100019
347,100016
347,100016
347,100019
347,100019
347,100016
347,100019
347,100016
347,100019
347,100016
347,100022
347,100016
347,100013
347,100016
347,100019
347,100016
347,100023
347,100016
347,100016
347,100013
347,100020
347,100016
347,100017
347,100016
347,100017
347,100013
347,100023
347,100016
347,100013
347,100020
347,100026
347,100013
347,100017
347,100020
347,100014
347,100020
347,100020
347,100013
347,100016
347,100020
347,100014
347,100017
347,100020
347,100017
347,100017
347,100013
347,100017
347,100014
347,100020
347,100017
347,100017
347,100014
347,100013
347,100017
347,100018
347,100017
347,100014
347,100018
347,100017
347,100017
347,100017
347,100017
347,100020
347,100008
347,100014
347,100014
347,100014
347,100018
347,100011
347,100020
347,100011
347,100011
347,100022
347,100011
347,100015
347,100014
347,100018
347,100025
347,100014
347,100011
347,100018
347,100022
347,100015
347,100015
347,100022
347,100019
347,100015
347,100022
347,100008
347,100009
347,100015
347,100019
347,100018
347,100015
347,100012
347,100022
347,100019
347,100015
347,100022
347,100015
347,100022
347,100015
347,100022
347,100022
347,100016
347,100019
347,100019
347,100019
347,100016
347,100019
347,100019
347,100022
347,100016
347,100019
347,100016
347,100022
347,100016
347,100013
347,100016
347,100016
347,100016
347,100019
347,100016
347,100016
347,100019
347,100017
347,100016
347,100019
347,100020
347,100013
347,100020
347,100019
348,100024
347,100017
347,100017
348,100021
347,100020
348,100021
347,100016
347,100020
347,100020
348,100018
348,100021
347,100013
347,100020
348,100024
348,100018
347,100020
347,100020
347,100017
347,100014
348,100021
347,100017
348,100015
348,100018
348,100018
348,100021
348,100018
348,100021
348,100021
348,100018
348,100024
348,100018
348,100018
348,100015
348,100021
348,100019
348,100012
348,100018
348,100015
348,100018
348,100028
348,100022
348,100021
348,100015
348,100021
348,100025
348,100022
348,100015
348,100022
348,100015
348,100012
348,100021
348,100023
348,100022
348,100022
348,100015
348,100022
348,100019
348,100025
348,100026
348,100015
348,100018
348,100022
348,100018
348,100022
348,100025
348,100025
348,100019
348,100025
348,100029
348,100026
348,100019
348,100012
348,100020
348,100015
348,100029
348,100017
348,100012
348,100012
348,100017
348,100020
348,100019
348,100020
348,100017
348,100012
348,100019
348,100019
348,100017
348,100017
348,100023
348,100023
348,100020
348,100017
348,100017
348,100023
348,100017
348,100021
348,100020
348,100011
348,100017
348,100017
348,100017
348,100024
348,100017
348,100020
348,100017
348,100014
348,100024
348,100023
348,100017
348,100014
348,100017
348,100011
348,100017
348,100020
348,100017
348,100024
348,100018
348,100020
348,100021
348,100018
348,100017
348,100014
348,100018
348,100024
348,100015
348,100014
348,100015
348,100018
348,100015
348,100018
348,100015
348,100018
348,100018
348,100018
348,100011
348,100011
348,100012
348,100015
348,100018
348,100018
348,100012
348,100015
348,100015
348,100018
348,100015
348,100012
348,100012
348,100015
348,100009
348,100015
348,100019
348,100015
348,100015
348,100012
348,100018
348,100015
348,100015
348,100019
348,100019
348,100012
348,100019
348,100019
348,100019
348,100019
348,100019
348,100019
348,100015
348,100016
348,100015
348,100015
348,100015
348,100019
348,100022
348,100019
348,100012
348,100019
348,100022
348,100013
348,100013
348,100016
348,100019
348,100016
348,100019
348,100010
348,100016
348,100016
348,100019
348,100016
348,100016
348,100010
348,100013
348,100013
348,100016
348,100017
348,100010
348,100013
348,100017
348,100016
348,100024
348,100010
348,100014
348,100013
348,100018
348,100013
348,100015
348,100021
349,100015
348,100010
348,100014
348,100018
348,100018
348,100011
348,100018
348,100021
349,100018
348,100014
348,100015
348,100011
348,100010
348,100014
349,100015
349,100018
349,100018
349,100018
349,100015
349,100015
349,100018
349,100015
349,100012
349,100015
349,100009
348,100012
348,100012
349,100019
349,100018
349,100012
349,100012
349,100018
349,100018
349,100012
349,100012
349,100012
349,100019
349,100018
349,100015
349,100019
349,100015
349,100016
349,100019
349,100012
349,100019
349,100015
349,100019
349,100018
349,100022
349,100022
349,100022
349,100019
349,100016
349,100015
349,100012
349,100016
349,100022
349,100022
349,100016
349,100022
349,100009
349,100019
349,100019
349,100019
349,100012
349,100013
349,100019
349,100013
349,100013
349,100019
349,100019
349,100016
349,100016
349,100013
349,100010
349,100014
349,100017
349,100019
349,100017
349,100017
349,100019
349,100030
349,100018
349,100016
349,100016
349,100014
349,100017
349,100016
349,100007
349,100013
349,100020
349,100018
349,100024
349,100017
349,100011
349,100018
349,100014
349,100021
349,100014
349,100014
349,100021
349,100018
349,100014
349,100010
349,100021
349,100015
349,100018
349,100021
349,100019
349,100009
349,100021
349,100009
349,100021
349,100021
349,100018
349,100019
349,100022
349,100018
349,100015
349,100019
349,100012
349,100019
349,100018
349,100018
349,100015
349,100025
349,100019
349,100019
349,100015
349,100015
349,100019
349,100019
349,100012
349,100015
349,100012
349,100025
349,100012
349,100015
349,100019
349,100019
349,100015
349,100019
349,100022
349,100013
349,100019
349,100019
349,100019
349,100019
349,100015
349,100019
349,100013
349,100019
349,100019
349,100015
349,100023
349,100015
349,100019
349,100022
349,100009
349,100016
349,100016
349,100016
349,100022
349,100012
349,100016
349,100007
349,100012
349,100012
349,100016
349,100012
349,100016
349,100012
349,100013
349,100013
349,100006
349,100019
349,100016
349,100010
349,100016
349,100013
349,100016
349,100017
349,100019
349,100020
349,100023
349,100019
349,100013
349,100014
349,100016
349,100017
349,100020
349,100017
349,100013
349,100017
349,100014
349,100020
349,100017
349,100014
350,100015
349,100017
350,100018
349,100017
349,100008
349,100014
350,100018
349,100014
350,100012
350,100009
349,100008
349,100005
350,100012
350,100009
349,100011
349,100008
350,100012
350,100012
350,100012
350,100012
350,100013
350,100015
350,100016
350,100012
350,100019
350,100019
350,100013
350,100015
350,100015
350,100019
350,100016
350,100012
350,100013
350,100025
350,100012
350,100019
350,100013
350,100016
350,100016
350,100019
350,100010
350,100013
350,100016
350,100009
350,100019
350,100020
350,100019
350,100019
350,100019
350,100013
350,100019
350,100019
350,100007
350,100016
350,100016
350,100016
350,100010
350,100016
350,100017
350,100016
350,100013
350,100016
350,100017
350,100017
350,100016
350,100016
350,100017
350,100010
350,100017
350,100014
350,100007
350,100014
350,100017
350,100017
350,100017
350,100011
350,100017
350,100016
350,100010
350,100017
350,100014
350,100015
350,100015
350,100020
350,100015
350,100017
350,100018
350,100017
350,100021
350,100014
350,100008
350,100015
350,100019
350,100017
350,100018
350,100012
350,100014
350,100015
350,100014
350,100015
350,100015
350,100015
350,100015
350,100017
350,100019
350,100019
350,100015
350,100018
350,100009
350,100012
350,100012
350,100013
350,100015
350,100012
350,100012
350,100015
350,100012
350,100012
350,100019
350,100012
350,100019
350,100012
350,100016
350,100019
350,100012
350,100012
350,100017
350,100019
350,100015
350,100016
350,100015
350,100016
350,100020
350,100013
350,100009
350,100016
350,100013
350,100017
350,100014
350,100006
350,100014
350,100021
350,100017
350,100021
350,100017
350,100014
350,100006
350,100014
350,100017
350,100021
350,100014
350,100017
350,100011
350,100018
350,100008
350,100015
350,100015
350,100005
350,100014
350,100015
350,100018
350,100024
351,100012
350,100018
350,100015
350,100018
350,100015
350,100021
350,100012
350,100015
350,100018
350,100009
350,100021
351,100022
350,100012
350,100018
351,100012
350,100012
351,100025
350,100018
350,100015
350,100018
351,100015
351,100015
350,100015
351,100019
351,100015
351,100012
351,100015
351,100009
351,100012
351,100019
351,100009
351,100012
351,100009
351,100009
351,100012
351,100012
351,100009
351,100009
351,100015
351,100012
351,100009
351,100012
351,100019
351,100012
351,100003
351,100013
351,100013
351,100009
351,100009
351,100009
351,100012
351,100020
351,100013
351,100020
351,100023
351,100013
351,100014
351,100014
351,100020
351,100017
351,100023
351,100017
351,100017
351,100014
351,100017
351,100014
351,100026
351,100014
351,100014
351,100014
351,100017
351,100017
351,100017
351,100017
351,100011
351,100020
351,100017
351,100014
351,100014
351,100014
351,100014
351,100014
351,100011
351,100014
351,100015
351,100011
351,100015
351,100015
351,100015
351,100014
351,100018
351,100011
351,100011
351,100011
351,100015
351,100011
351,100019
351,100019
351,100022
351,100015
351,100017
351,100015
351,100015
351,100019
351,100015
351,100019
351,100012
351,100011
351,100019
351,100019
351,100019
351,100015
351,100012
351,100009
351,100009
351,100019
351,100019
351,100019
351,100016
351,100022
351,100012
351,100023
351,100016
351,100010
351,100013
351,100013
351,100013
351,100016
351,100016
351,100016
351,100016
351,100017
351,100020
351,100016
351,100013
351,100013
351,100017
351,100020
351,100013
351,100019
351,100019
351,100017
351,100017
351,100017
351,100013
351,100017
351,100017
351,100020
351,100017
351,100014
351,100011
351,100014
351,100017
351,100016
351,100017
351,100014
351,100020
351,100017
351,100017
351,100011
351,100017
351,100017
351,100014
351,100017
351,100014
351,100014
351,100011
351,100017
351,100011
351,100018
351,100020
351,100011
351,100014
351,100024
351,100025
351,100022
352,100028
351,100018
351,100014
351,100025
351,100019
352,100022
351,100022
351,100019
351,100011
351,100022
351,100019
352,100025
352,100022
352,100019
351,100016
352,100025
352,100022
352,100016
352,100016
351,100016
352,100016
352,100013
352,100019
352,100019
352,100016
352,100016
352,100016
352,100017
352,100016
352,100019
352,100017
352,100016
352,100016
352,100022
352,100019
352,100023
352,100024
352,100013
352,100016
352,100016
352,100016
352,100024
352,100021
352,100027
352,100021
352,100020
352,100014
352,100018
352,100014
352,100018
352,100020
352,100021
352,100014
352,100016
352,100017
352,100018
352,100020
352,100015
352,100021
352,100015
352,100021
352,100018
352,100014
352,100021
352,100018
352,100018
352,100015
352,100018
352,100015
352,100021
352,100015
352,100018
352,100021
352,100021
352,100021
352,100015
352,100018
352,100021
352,100021
352,100018
352,100021
352,100021
352,100015
352,100015
352,100012
352,100015
352,100015
352,100015
352,100021
352,100018
352,100012
352,100021
352,100024
352,100018
352,100018
352,100024
352,100024
352,100021
352,100021
352,100018
352,100018
352,100021
352,100018
352,100021
352,100018
352,100021
352,100024
352,100024
352,100018
352,100015
352,100022
352,100021
352,100019
352,100019
352,100024
352,100019
352,100018
352,100012
352,100021
352,100022
352,100018
352,100021
352,100016
352,100021
352,100019
352,100016
352,100017
352,100013
352,100012
352,100023
352,100016
352,100012
352,100012
352,100012
352,100006
352,100013
352,100010
352,100016
352,100012
352,100016
352,100020
352,100014
352,100014
352,100019
352,100017
352,100014
352,100014
352,100014
352,100008
352,100014
352,100014
352,100011
352,100017
352,100011
352,100011
352,100011
352,100011
352,100014
352,100011
352,100017
352,100014
352,100017
352,100011
352,100011
352,100018
352,100005
352,100011
352,100008
352,100014
352,100008
352,100012
352,100011
352,100020
352,100015
352,100012
352,100018
352,100015
352,100015
352,100018
352,100012
352,100015
352,100014
352,100018
352,100024
352,100009
352,100018
352,100014
353,100016
352,100011
352,100018
352,100012
352,100009
352,100015
352,100009
352,100015
352,100015
352,100018
352,100012
352,100018
352,100015
352,100015
352,100009
353,100022
353,100019
353,100016
353,100019
352,100015
353,100022
353,100016
352,100018
353,100016
353,100019
353,100019
352,100015
352,100012
353,100022
353,100016
352,100012
353,100019
353,100023
353,100019
353,100016
353,100016
353,100016
353,100022
353,100013
353,100019
353,100016
353,100016
353,100020
353,100016
353,100020
353,100017
353,100020
353,100020
353,100019
353,100014
353,100019
353,100023
353,100016
353,100014
353,100014
353,100019
353,100017
353,100014
353,100016
353,100020
353,100020
353,100020
353,100020
353,100020
353,100014
353,100020
353,100021
353,100014
353,100017
353,100017
353,100014
353,100021
353,100017
353,100017
353,100027
353,100014
353,100020
353,100014
353,100018
353,100016
353,100018
353,100022
353,100018
353,100018
353,100018
353,100021
353,100024
353,100017
353,100019
353,100018
353,100021
353,100018
353,100022
353,100022
353,100012
353,100022
353,100025
353,100022
353,100021
353,100022
353,100019
353,100015
353,100019
353,100016
353,100025
353,100022
353,100019
353,100019
353,100022
353,100019
353,100022
353,100019
353,100019
353,100019
353,100016
353,100019
353,100019
353,100022
353,100016
353,100025
353,100009
353,100016
353,100023
353,100019
353,100022
353,100023
353,100019
353,100023
353,100016
353,100016
353,100019
353,100013
353,100016
353,100023
353,100020
353,100016
353,100007
353,100020
353,100016
353,100023
353,100013
353,100017
353,100010
353,100013
353,100007
353,100017
353,100017
353,100011
353,100017
353,100017
353,100011
353,100020
353,100014
353,100017
353,100008
353,100011
353,100014
353,100020
353,100018
353,100021
353,100018
353,100024
353,100019
353,100014
353,100018
353,100015
353,100018
353,100018
353,100015
353,100011
353,100019
353,100011
353,100018
353,100019
353,100019
353,100021
353,100015
353,100016
353,100019
353,100019
353,100015
353,100019
353,100022
353,100022
353,100019
353,100016
353,100012
353,100016
353,100019
353,100019
353,100019
353,100016
353,100016
353,100009
353,100022
353,100016
353,100016
353,100016
353,100019
353,100019
353,100013
353,100012
353,100022
353,100019
353,100016
353,100016
354,100017
353,100019
354,100023
354,100017
353,100007
353,100010
354,100017
353,100009
353,100012
353,100016
353,100016
353,100010
353,100016
353,100013
354,100014
354,100020
354,100014
353,100010
353,100016
354,100017
354,100011
353,100013
354,100014
354,100020
354,100024
354,100014
354,100014
354,100014
354,100014
354,100014
354,100017
354,100011
354,100014
354,100008
354,100014
354,100014
354,100015
354,100014
354,100014
354,100021
354,100018
354,100021
354,100014
354,100015
354,100017
354,100014
354,100019
354,100011
354,100014
354,100008
354,100012
354,100021
354,100018
354,100024
354,100015
354,100012
354,100021
354,100019
354,100019
354,100012
354,100018
354,100015
354,100019
354,100014
354,100015
354,100015
354,100022
354,100012
354,100019
354,100022
354,100019
354,100016
354,100012
354,100019
354,100012
354,100016
354,100019
354,100019
354,100013
354,100013
354,100019
354,100006
354,100022
354,100022
354,100023
354,100013
354,100019
354,100016
354,100016
354,100019
354,100016
354,100016
354,100016
354,100022
354,100013
354,100023
354,100023
354,100019
354,100022
354,100019
354,100016
354,100016
354,100013
354,100016
354,100017
354,100019
354,100023
354,100017
354,100020
354,100016
354,100013
354,100013
354,100017
354,100014
354,100011
354,100010
354,100014
354,100014
354,100011
354,100022
354,100008
354,100018
354,100017
354,100018
354,100011
354,100017
354,100021
354,100021
354,100018
354,100021
354,100014
354,100015
354,100018
354,100021
354,100014
354,100018
354,100021
354,100015
354,100015
354,100018
354,100019
354,100019
354,100015
354,100019
354,100011
354,100015
354,100018
354,100019
354,100018
354,100019
354,100012
354,100022
354,100022
354,100022
354,100022
354,100016
354,100016
354,100019
354,100022
354,100022
354,100019
354,100016
354,100019
354,100018
354,100019
354,100019
354,100019
354,100022
354,100019
354,100016
354,100019
354,100016
354,100019
354,100013
354,100022
354,100013
354,100016
354,100022
354,100016
354,100016
354,100016
354,100019
354,100016
354,100013
354,100013
354,100010
354,100016
354,100022
354,100016
354,100016
354,100013
355,100020
354,100016
354,100019
